eventid,timestamp,src_ip,dst_ip,session,duration
cowrie.command.input,2021-02-12 20:56:13.051632+00:00,212.126.127.50,,e95f38b0c1a2,
cowrie.log.closed,2021-02-12 20:56:13.366193+00:00,212.126.127.50,,e95f38b0c1a2,0.315590143203735
cowrie.session.closed,2021-02-12 20:56:13.368020+00:00,212.126.127.50,,e95f38b0c1a2,7.34952187538147
cowrie.session.connect,2021-02-12 21:16:23.976322+00:00,221.181.185.135,155.232.195.83,daef1b004ebc,
cowrie.client.version,2021-02-12 21:16:23.978034+00:00,221.181.185.135,,daef1b004ebc,
cowrie.session.connect,2021-02-12 21:16:23.986922+00:00,221.181.185.135,155.232.195.82,7eee5b98dbca,
cowrie.client.version,2021-02-12 21:16:23.988088+00:00,221.181.185.135,,7eee5b98dbca,
cowrie.client.kex,2021-02-12 21:16:24.536904+00:00,221.181.185.135,,7eee5b98dbca,
cowrie.client.kex,2021-02-12 21:16:25.839460+00:00,221.181.185.135,,daef1b004ebc,
cowrie.session.closed,2021-02-12 21:16:28.565134+00:00,221.181.185.135,,daef1b004ebc,4.587241172790527
cowrie.session.closed,2021-02-12 21:16:28.596487+00:00,221.181.185.135,,7eee5b98dbca,4.608458042144775
cowrie.session.connect,2021-02-12 21:25:35.231954+00:00,221.181.185.223,155.232.195.83,8c58f59f7a31,
cowrie.session.connect,2021-02-12 21:25:35.279733+00:00,221.181.185.223,155.232.195.82,9eb713782b33,
cowrie.client.version,2021-02-12 21:25:38.495040+00:00,221.181.185.223,,8c58f59f7a31,
cowrie.client.kex,2021-02-12 21:25:38.496644+00:00,221.181.185.223,,8c58f59f7a31,
cowrie.client.version,2021-02-12 21:25:38.562693+00:00,221.181.185.223,,9eb713782b33,
cowrie.client.kex,2021-02-12 21:25:38.563811+00:00,221.181.185.223,,9eb713782b33,
cowrie.session.closed,2021-02-12 21:25:40.751525+00:00,221.181.185.223,,9eb713782b33,5.470277786254883
cowrie.session.closed,2021-02-12 21:25:41.222239+00:00,221.181.185.223,,8c58f59f7a31,5.988674640655518
cowrie.session.connect,2021-02-12 21:48:27.125784+00:00,206.189.111.9,155.232.195.83,6dbd60a2e431,
cowrie.session.connect,2021-02-12 21:48:27.163200+00:00,206.189.111.9,155.232.195.82,d4cb2de6e44a,
cowrie.session.closed,2021-02-12 21:48:27.309070+00:00,206.189.111.9,,6dbd60a2e431,0.18168854713439903
cowrie.session.closed,2021-02-12 21:48:27.348943+00:00,206.189.111.9,,d4cb2de6e44a,0.184300422668457
cowrie.session.connect,2021-02-12 21:50:06.502586+00:00,221.181.185.140,155.232.195.82,879958c67324,
cowrie.client.version,2021-02-12 21:50:06.504326+00:00,221.181.185.140,,879958c67324,
cowrie.session.connect,2021-02-12 21:50:06.509789+00:00,221.181.185.140,155.232.195.83,9d781ff090ef,
cowrie.client.version,2021-02-12 21:50:06.511289+00:00,221.181.185.140,,9d781ff090ef,
cowrie.client.kex,2021-02-12 21:50:07.044387+00:00,221.181.185.140,,879958c67324,
cowrie.client.kex,2021-02-12 21:50:07.056721+00:00,221.181.185.140,,9d781ff090ef,
cowrie.session.closed,2021-02-12 21:50:09.238333+00:00,221.181.185.140,,9d781ff090ef,2.727120399475097
cowrie.session.closed,2021-02-12 21:50:10.507591+00:00,221.181.185.140,,879958c67324,4.003401517868042
cowrie.session.connect,2021-02-12 21:51:39.209551+00:00,221.181.185.135,155.232.195.82,efdc0d86b670,
cowrie.client.version,2021-02-12 21:51:39.211272+00:00,221.181.185.135,,efdc0d86b670,
cowrie.session.connect,2021-02-12 21:51:39.214935+00:00,221.181.185.135,155.232.195.83,9f43723b06ff,
cowrie.client.version,2021-02-12 21:51:39.216303+00:00,221.181.185.135,,9f43723b06ff,
cowrie.client.kex,2021-02-12 21:51:39.740323+00:00,221.181.185.135,,efdc0d86b670,
cowrie.client.kex,2021-02-12 21:51:39.752231+00:00,221.181.185.135,,9f43723b06ff,
cowrie.session.closed,2021-02-12 21:51:42.038080+00:00,221.181.185.135,,9f43723b06ff,2.821841239929199
cowrie.session.closed,2021-02-12 21:51:42.385660+00:00,221.181.185.135,,efdc0d86b670,3.174526453018188
cowrie.session.connect,2021-02-12 22:12:27.628250+00:00,8.38.53.138,155.232.195.82,a0f64f1aa276,
cowrie.session.closed,2021-02-12 22:12:27.916535+00:00,8.38.53.138,,a0f64f1aa276,0.286712646484375
cowrie.session.connect,2021-02-12 22:13:39.054084+00:00,8.38.53.138,155.232.195.83,cb22ff782698,
cowrie.session.closed,2021-02-12 22:13:39.340297+00:00,8.38.53.138,,cb22ff782698,0.28486514091491705
cowrie.session.connect,2021-02-12 22:14:49.579323+00:00,221.181.185.140,155.232.195.83,996953f1692f,
cowrie.client.version,2021-02-12 22:14:49.581058+00:00,221.181.185.140,,996953f1692f,
cowrie.session.connect,2021-02-12 22:14:49.639396+00:00,221.181.185.140,155.232.195.82,2907c975dd4f,
cowrie.client.version,2021-02-12 22:14:49.640960+00:00,221.181.185.140,,2907c975dd4f,
cowrie.client.kex,2021-02-12 22:14:50.107800+00:00,221.181.185.140,,996953f1692f,
cowrie.client.kex,2021-02-12 22:14:50.181908+00:00,221.181.185.140,,2907c975dd4f,
cowrie.session.closed,2021-02-12 22:14:52.748489+00:00,221.181.185.140,,996953f1692f,3.167573928833008
cowrie.session.closed,2021-02-12 22:14:54.995291+00:00,221.181.185.140,,2907c975dd4f,5.354415416717529
cowrie.session.connect,2021-02-12 22:16:36.323944+00:00,68.183.4.205,155.232.195.83,2371d1afe07a,
cowrie.session.connect,2021-02-12 22:16:36.378968+00:00,68.183.4.205,155.232.195.82,43d0fe412d5e,
cowrie.session.closed,2021-02-12 22:16:36.508734+00:00,68.183.4.205,,2371d1afe07a,0.18319940567016602
cowrie.session.closed,2021-02-12 22:16:36.563685+00:00,68.183.4.205,,43d0fe412d5e,0.1832857131958
cowrie.session.connect,2021-02-12 22:26:58.623257+00:00,221.181.185.198,155.232.195.83,29c8c024c15d,
cowrie.client.version,2021-02-12 22:26:58.624681+00:00,221.181.185.198,,29c8c024c15d,
cowrie.session.connect,2021-02-12 22:26:58.685011+00:00,221.181.185.198,155.232.195.82,78a859cd9d97,
cowrie.client.version,2021-02-12 22:26:58.686555+00:00,221.181.185.198,,78a859cd9d97,
cowrie.client.kex,2021-02-12 22:26:59.174214+00:00,221.181.185.198,,29c8c024c15d,
cowrie.client.kex,2021-02-12 22:26:59.235333+00:00,221.181.185.198,,78a859cd9d97,
cowrie.session.closed,2021-02-12 22:27:01.376947+00:00,221.181.185.198,,29c8c024c15d,2.752387523651123
cowrie.session.closed,2021-02-12 22:27:01.433064+00:00,221.181.185.198,,78a859cd9d97,2.746593236923217
cowrie.session.connect,2021-02-12 22:33:24.074389+00:00,187.177.165.53,155.232.195.83,efd38310077f,
cowrie.client.version,2021-02-12 22:33:24.344528+00:00,187.177.165.53,,efd38310077f,
cowrie.session.closed,2021-02-12 22:33:24.617843+00:00,187.177.165.53,,efd38310077f,0.541874885559082
cowrie.session.connect,2021-02-12 22:36:06.239388+00:00,118.36.41.96,155.232.195.82,de0150eb8670,
cowrie.client.version,2021-02-12 22:36:06.657554+00:00,118.36.41.96,,de0150eb8670,
cowrie.session.closed,2021-02-12 22:36:07.078641+00:00,118.36.41.96,,de0150eb8670,0.837676048278808
cowrie.session.connect,2021-02-12 22:39:22.143473+00:00,221.131.165.124,155.232.195.83,110769da19e1,
cowrie.client.version,2021-02-12 22:39:22.145452+00:00,221.131.165.124,,110769da19e1,
cowrie.session.connect,2021-02-12 22:39:22.153462+00:00,221.131.165.124,155.232.195.82,e4c87cdef1b9,
cowrie.client.version,2021-02-12 22:39:22.154736+00:00,221.131.165.124,,e4c87cdef1b9,
cowrie.client.kex,2021-02-12 22:39:22.721211+00:00,221.131.165.124,,e4c87cdef1b9,
cowrie.client.kex,2021-02-12 22:39:25.727444+00:00,221.131.165.124,,110769da19e1,
cowrie.session.closed,2021-02-12 22:39:27.289314+00:00,221.131.165.124,,e4c87cdef1b9,5.134642362594604
cowrie.session.closed,2021-02-12 22:39:27.992622+00:00,221.131.165.124,,110769da19e1,5.847306728363037
cowrie.session.connect,2021-02-12 22:42:14.076341+00:00,187.177.165.53,155.232.195.83,a7e485ffa16d,
cowrie.client.version,2021-02-12 22:42:14.345923+00:00,187.177.165.53,,a7e485ffa16d,
cowrie.client.kex,2021-02-12 22:42:14.617882+00:00,187.177.165.53,,a7e485ffa16d,
cowrie.login.success,2021-02-12 22:42:16.243836+00:00,187.177.165.53,,a7e485ffa16d,
cowrie.session.closed,2021-02-12 22:42:18.297411+00:00,187.177.165.53,,a7e485ffa16d,4.219512939453125
cowrie.session.connect,2021-02-12 22:45:31.152255+00:00,45.33.69.235,155.232.195.82,fbe99a185a76,
cowrie.session.closed,2021-02-12 22:45:31.388024+00:00,45.33.69.235,,fbe99a185a76,0.23420190811157202
cowrie.session.connect,2021-02-12 22:47:04.012273+00:00,178.79.147.60,155.232.195.82,a6345468a28c,
cowrie.session.closed,2021-02-12 22:47:05.688637+00:00,178.79.147.60,,a6345468a28c,1.674777507781982
cowrie.session.connect,2021-02-12 22:48:43.559304+00:00,118.36.41.96,155.232.195.82,632db2da1f7a,
cowrie.client.version,2021-02-12 22:48:43.978521+00:00,118.36.41.96,,632db2da1f7a,
cowrie.client.kex,2021-02-12 22:48:44.400648+00:00,118.36.41.96,,632db2da1f7a,
cowrie.login.success,2021-02-12 22:48:46.576280+00:00,118.36.41.96,,632db2da1f7a,
cowrie.session.closed,2021-02-12 22:48:49.662336+00:00,118.36.41.96,,632db2da1f7a,6.101937770843506
cowrie.session.connect,2021-02-12 22:50:10.611344+00:00,104.248.207.219,155.232.195.82,9b539c4c8beb,
cowrie.session.connect,2021-02-12 22:50:10.630804+00:00,104.248.207.219,155.232.195.83,700f2844ee8f,
cowrie.session.closed,2021-02-12 22:50:10.795484+00:00,104.248.207.219,,9b539c4c8beb,0.18300104141235302
cowrie.session.closed,2021-02-12 22:50:10.815347+00:00,104.248.207.219,,700f2844ee8f,0.18346071243286102
cowrie.session.connect,2021-02-12 22:50:14.164106+00:00,35.161.55.221,155.232.195.82,4c1ddb6cb754,
cowrie.client.version,2021-02-12 22:50:14.165808+00:00,35.161.55.221,,4c1ddb6cb754,
cowrie.session.closed,2021-02-12 22:50:14.167303+00:00,35.161.55.221,,4c1ddb6cb754,0.001634120941162
cowrie.session.connect,2021-02-12 22:50:15.902442+00:00,45.33.69.235,155.232.195.82,5c7dff60b35a,
cowrie.session.closed,2021-02-12 22:50:16.174227+00:00,45.33.69.235,,5c7dff60b35a,0.270210742950439
cowrie.session.connect,2021-02-12 23:02:14.516827+00:00,221.181.185.148,155.232.195.82,cc847147462d,
cowrie.client.version,2021-02-12 23:02:14.518538+00:00,221.181.185.148,,cc847147462d,
cowrie.session.connect,2021-02-12 23:02:14.531503+00:00,221.181.185.148,155.232.195.83,37c59faf3076,
cowrie.client.version,2021-02-12 23:02:14.532807+00:00,221.181.185.148,,37c59faf3076,
cowrie.client.kex,2021-02-12 23:02:15.195898+00:00,221.181.185.148,,cc847147462d,
cowrie.client.kex,2021-02-12 23:02:15.218448+00:00,221.181.185.148,,37c59faf3076,
cowrie.session.closed,2021-02-12 23:02:22.123398+00:00,221.181.185.148,,cc847147462d,7.604995965957642
cowrie.session.closed,2021-02-12 23:02:25.627957+00:00,221.181.185.148,,37c59faf3076,11.09521198272705
cowrie.session.connect,2021-02-12 23:03:41.394102+00:00,221.181.185.223,155.232.195.82,66c20f8df573,
cowrie.client.version,2021-02-12 23:03:41.395314+00:00,221.181.185.223,,66c20f8df573,
cowrie.session.connect,2021-02-12 23:03:41.450911+00:00,221.181.185.223,155.232.195.83,7a0fc95b0e46,
cowrie.client.version,2021-02-12 23:03:41.452007+00:00,221.181.185.223,,7a0fc95b0e46,
cowrie.client.kex,2021-02-12 23:03:41.995952+00:00,221.181.185.223,,66c20f8df573,
cowrie.client.kex,2021-02-12 23:03:42.061279+00:00,221.181.185.223,,7a0fc95b0e46,
cowrie.session.closed,2021-02-12 23:03:44.372515+00:00,221.181.185.223,,66c20f8df573,2.977314710617065
cowrie.session.closed,2021-02-12 23:03:47.722039+00:00,221.181.185.223,,7a0fc95b0e46,6.270108461380005
cowrie.session.connect,2021-02-12 23:08:04.962956+00:00,46.101.170.78,155.232.195.83,e64487cf8831,
cowrie.session.closed,2021-02-12 23:08:05.164191+00:00,46.101.170.78,,e64487cf8831,0.199654817581176
cowrie.session.connect,2021-02-12 23:08:15.735366+00:00,46.101.170.78,155.232.195.83,ee3cf2e0d80d,
cowrie.client.version,2021-02-12 23:08:15.737052+00:00,46.101.170.78,,ee3cf2e0d80d,
cowrie.client.kex,2021-02-12 23:08:15.926798+00:00,46.101.170.78,,ee3cf2e0d80d,
cowrie.login.failed,2021-02-12 23:08:16.703923+00:00,46.101.170.78,,ee3cf2e0d80d,
cowrie.session.closed,2021-02-12 23:08:17.894013+00:00,46.101.170.78,,ee3cf2e0d80d,2.157068729400634
cowrie.session.connect,2021-02-12 23:08:25.535356+00:00,46.101.170.78,155.232.195.83,42b4aa2d2cce,
cowrie.client.version,2021-02-12 23:08:25.537041+00:00,46.101.170.78,,42b4aa2d2cce,
cowrie.client.kex,2021-02-12 23:08:25.739937+00:00,46.101.170.78,,42b4aa2d2cce,
cowrie.login.failed,2021-02-12 23:08:26.565524+00:00,46.101.170.78,,42b4aa2d2cce,
cowrie.session.closed,2021-02-12 23:08:27.769547+00:00,46.101.170.78,,42b4aa2d2cce,2.232641696929931
cowrie.session.connect,2021-02-12 23:08:34.750367+00:00,46.101.170.78,155.232.195.83,eee5b12a8900,
cowrie.client.version,2021-02-12 23:08:34.751709+00:00,46.101.170.78,,eee5b12a8900,
cowrie.client.kex,2021-02-12 23:08:34.945639+00:00,46.101.170.78,,eee5b12a8900,
cowrie.login.success,2021-02-12 23:08:35.754247+00:00,46.101.170.78,,eee5b12a8900,
cowrie.session.params,2021-02-12 23:08:36.173791+00:00,46.101.170.78,,eee5b12a8900,
cowrie.command.input,2021-02-12 23:08:36.174716+00:00,46.101.170.78,,eee5b12a8900,
cowrie.session.file_download.failed,2021-02-12 23:08:36.366570+00:00,46.101.170.78,,eee5b12a8900,
cowrie.session.file_download.failed,2021-02-12 23:08:36.568292+00:00,46.101.170.78,,eee5b12a8900,
cowrie.session.file_download.failed,2021-02-12 23:09:26.864747+00:00,46.101.170.78,,eee5b12a8900,
cowrie.session.connect,2021-02-12 23:09:26.868281+00:00,46.101.170.78,155.232.195.83,1c2c431d8ccd,
cowrie.session.connect,2021-02-12 23:09:26.869989+00:00,46.101.170.78,155.232.195.83,567b8a873d10,
cowrie.session.connect,2021-02-12 23:09:26.871667+00:00,46.101.170.78,155.232.195.83,8aae35acefa0,
cowrie.session.connect,2021-02-12 23:09:26.873345+00:00,46.101.170.78,155.232.195.83,42ce36594f75,
cowrie.session.connect,2021-02-12 23:09:26.875078+00:00,46.101.170.78,155.232.195.83,12771316ffb7,
cowrie.client.version,2021-02-12 23:09:26.876460+00:00,46.101.170.78,,1c2c431d8ccd,
cowrie.client.version,2021-02-12 23:09:26.877259+00:00,46.101.170.78,,567b8a873d10,
cowrie.client.version,2021-02-12 23:09:26.878073+00:00,46.101.170.78,,8aae35acefa0,
cowrie.client.version,2021-02-12 23:09:26.878844+00:00,46.101.170.78,,42ce36594f75,
cowrie.client.version,2021-02-12 23:09:26.879639+00:00,46.101.170.78,,12771316ffb7,
cowrie.client.kex,2021-02-12 23:09:27.071635+00:00,46.101.170.78,,1c2c431d8ccd,
cowrie.client.kex,2021-02-12 23:09:27.074815+00:00,46.101.170.78,,42ce36594f75,
cowrie.session.closed,2021-02-12 23:09:27.078910+00:00,46.101.170.78,,eee5b12a8900,52.32727575302124
cowrie.client.kex,2021-02-12 23:09:27.081028+00:00,46.101.170.78,,12771316ffb7,
cowrie.client.kex,2021-02-12 23:09:27.083594+00:00,46.101.170.78,,567b8a873d10,
cowrie.client.kex,2021-02-12 23:09:27.085867+00:00,46.101.170.78,,8aae35acefa0,
cowrie.session.connect,2021-02-12 23:09:27.820864+00:00,46.101.170.78,155.232.195.83,fd53b818e4e7,
cowrie.client.version,2021-02-12 23:09:27.822449+00:00,46.101.170.78,,fd53b818e4e7,
cowrie.login.success,2021-02-12 23:09:27.872953+00:00,46.101.170.78,,1c2c431d8ccd,
cowrie.login.success,2021-02-12 23:09:27.940904+00:00,46.101.170.78,,42ce36594f75,
cowrie.login.success,2021-02-12 23:09:27.963399+00:00,46.101.170.78,,12771316ffb7,
cowrie.login.success,2021-02-12 23:09:27.970623+00:00,46.101.170.78,,8aae35acefa0,
cowrie.login.success,2021-02-12 23:09:27.972883+00:00,46.101.170.78,,567b8a873d10,
cowrie.client.kex,2021-02-12 23:09:28.017552+00:00,46.101.170.78,,fd53b818e4e7,
cowrie.session.params,2021-02-12 23:09:28.356325+00:00,46.101.170.78,,1c2c431d8ccd,
cowrie.command.input,2021-02-12 23:09:28.357188+00:00,46.101.170.78,,1c2c431d8ccd,
cowrie.session.params,2021-02-12 23:09:28.388063+00:00,46.101.170.78,,42ce36594f75,
cowrie.command.input,2021-02-12 23:09:28.388927+00:00,46.101.170.78,,42ce36594f75,
cowrie.session.params,2021-02-12 23:09:28.492524+00:00,46.101.170.78,,12771316ffb7,
cowrie.command.input,2021-02-12 23:09:28.493606+00:00,46.101.170.78,,12771316ffb7,
cowrie.session.params,2021-02-12 23:09:28.649207+00:00,46.101.170.78,,8aae35acefa0,
cowrie.command.input,2021-02-12 23:09:28.650348+00:00,46.101.170.78,,8aae35acefa0,
cowrie.session.params,2021-02-12 23:09:28.690150+00:00,46.101.170.78,,567b8a873d10,
cowrie.command.input,2021-02-12 23:09:28.691007+00:00,46.101.170.78,,567b8a873d10,
cowrie.session.file_download.failed,2021-02-12 23:09:28.695415+00:00,46.101.170.78,,1c2c431d8ccd,
cowrie.session.file_download.failed,2021-02-12 23:09:28.696977+00:00,46.101.170.78,,42ce36594f75,
cowrie.login.success,2021-02-12 23:09:28.893267+00:00,46.101.170.78,,fd53b818e4e7,
cowrie.session.file_download.failed,2021-02-12 23:09:28.967668+00:00,46.101.170.78,,8aae35acefa0,
cowrie.session.file_download.failed,2021-02-12 23:09:28.970213+00:00,46.101.170.78,,567b8a873d10,
cowrie.session.file_download.failed,2021-02-12 23:09:28.972908+00:00,46.101.170.78,,1c2c431d8ccd,
cowrie.session.file_download.failed,2021-02-12 23:10:19.281582+00:00,46.101.170.78,,1c2c431d8ccd,
cowrie.session.file_download.failed,2021-02-12 23:10:19.285574+00:00,46.101.170.78,,42ce36594f75,
cowrie.session.file_download.failed,2021-02-12 23:11:09.524837+00:00,46.101.170.78,,42ce36594f75,
cowrie.session.file_download.failed,2021-02-12 23:11:09.528356+00:00,46.101.170.78,,12771316ffb7,
cowrie.session.file_download.failed,2021-02-12 23:11:09.530962+00:00,46.101.170.78,,8aae35acefa0,
cowrie.session.file_download.failed,2021-02-12 23:11:59.778449+00:00,46.101.170.78,,8aae35acefa0,
cowrie.session.file_download.failed,2021-02-12 23:11:59.781236+00:00,46.101.170.78,,567b8a873d10,
cowrie.session.file_download.failed,2021-02-12 23:12:50.066490+00:00,46.101.170.78,,567b8a873d10,
cowrie.session.connect,2021-02-12 23:12:50.071862+00:00,46.101.170.78,155.232.195.83,e88c5f6a692c,
cowrie.session.closed,2021-02-12 23:12:50.076071+00:00,46.101.170.78,,fd53b818e4e7,202.2537431716919
cowrie.session.connect,2021-02-12 23:12:50.077050+00:00,46.101.170.78,155.232.195.83,c803f625bab3,
cowrie.session.connect,2021-02-12 23:12:50.078184+00:00,46.101.170.78,155.232.195.83,801a40d27b92,
cowrie.session.connect,2021-02-12 23:12:50.079287+00:00,46.101.170.78,155.232.195.83,778728212779,
cowrie.session.connect,2021-02-12 23:12:50.080561+00:00,46.101.170.78,155.232.195.83,9bf77e827c5e,
cowrie.session.connect,2021-02-12 23:12:50.081663+00:00,46.101.170.78,155.232.195.83,77638ad9f1b9,
cowrie.session.connect,2021-02-12 23:12:50.082765+00:00,46.101.170.78,155.232.195.83,8bd72b6aee1f,
cowrie.session.connect,2021-02-12 23:12:50.083872+00:00,46.101.170.78,155.232.195.83,3e754823a0d4,
cowrie.session.connect,2021-02-12 23:12:50.084977+00:00,46.101.170.78,155.232.195.83,9f4868eb06e0,
cowrie.session.connect,2021-02-12 23:12:50.086080+00:00,46.101.170.78,155.232.195.83,cb530d9f802b,
cowrie.session.connect,2021-02-12 23:12:50.087178+00:00,46.101.170.78,155.232.195.83,93e0f0316e1c,
cowrie.session.connect,2021-02-12 23:12:50.088311+00:00,46.101.170.78,155.232.195.83,8c3a6fe7cd14,
cowrie.session.connect,2021-02-12 23:12:50.089410+00:00,46.101.170.78,155.232.195.83,d02aec91cc1e,
cowrie.session.connect,2021-02-12 23:12:50.090514+00:00,46.101.170.78,155.232.195.83,89b3826ed75a,
cowrie.session.connect,2021-02-12 23:12:50.091851+00:00,46.101.170.78,155.232.195.83,90a8543aea93,
cowrie.session.connect,2021-02-12 23:12:50.092961+00:00,46.101.170.78,155.232.195.83,0361bad4bbd5,
cowrie.session.connect,2021-02-12 23:12:50.094068+00:00,46.101.170.78,155.232.195.83,19a895743f6d,
cowrie.session.connect,2021-02-12 23:12:50.095159+00:00,46.101.170.78,155.232.195.83,f5246a1e50c2,
cowrie.session.connect,2021-02-12 23:12:50.096273+00:00,46.101.170.78,155.232.195.83,25070857fda1,
cowrie.session.connect,2021-02-12 23:12:50.097368+00:00,46.101.170.78,155.232.195.83,d2b19656356c,
cowrie.client.version,2021-02-12 23:12:50.098391+00:00,46.101.170.78,,e88c5f6a692c,
cowrie.session.closed,2021-02-12 23:12:50.099469+00:00,46.101.170.78,,1c2c431d8ccd,203.22976303100586
cowrie.session.closed,2021-02-12 23:12:50.100453+00:00,46.101.170.78,,42ce36594f75,203.22566628456116
cowrie.session.closed,2021-02-12 23:12:50.101403+00:00,46.101.170.78,,12771316ffb7,203.22502422332764
cowrie.session.closed,2021-02-12 23:12:50.102353+00:00,46.101.170.78,,8aae35acefa0,203.22928500175476
cowrie.session.closed,2021-02-12 23:12:50.103302+00:00,46.101.170.78,,567b8a873d10,203.23190808296204
cowrie.client.version,2021-02-12 23:12:50.104070+00:00,46.101.170.78,,c803f625bab3,
cowrie.client.version,2021-02-12 23:12:50.104846+00:00,46.101.170.78,,801a40d27b92,
cowrie.client.version,2021-02-12 23:12:50.105617+00:00,46.101.170.78,,778728212779,
cowrie.client.version,2021-02-12 23:12:50.106388+00:00,46.101.170.78,,9bf77e827c5e,
cowrie.client.version,2021-02-12 23:12:50.107165+00:00,46.101.170.78,,77638ad9f1b9,
cowrie.client.version,2021-02-12 23:12:50.107946+00:00,46.101.170.78,,8bd72b6aee1f,
cowrie.client.version,2021-02-12 23:12:50.108727+00:00,46.101.170.78,,3e754823a0d4,
cowrie.client.version,2021-02-12 23:12:50.109498+00:00,46.101.170.78,,9f4868eb06e0,
cowrie.client.version,2021-02-12 23:12:50.110276+00:00,46.101.170.78,,cb530d9f802b,
cowrie.client.version,2021-02-12 23:12:50.111049+00:00,46.101.170.78,,93e0f0316e1c,
cowrie.client.version,2021-02-12 23:12:50.111937+00:00,46.101.170.78,,8c3a6fe7cd14,
cowrie.client.version,2021-02-12 23:12:50.112809+00:00,46.101.170.78,,d02aec91cc1e,
cowrie.client.version,2021-02-12 23:12:50.113587+00:00,46.101.170.78,,89b3826ed75a,
cowrie.client.version,2021-02-12 23:12:50.114361+00:00,46.101.170.78,,90a8543aea93,
cowrie.client.version,2021-02-12 23:12:50.115133+00:00,46.101.170.78,,0361bad4bbd5,
cowrie.client.version,2021-02-12 23:12:50.115913+00:00,46.101.170.78,,19a895743f6d,
cowrie.client.version,2021-02-12 23:12:50.116691+00:00,46.101.170.78,,f5246a1e50c2,
cowrie.client.version,2021-02-12 23:12:50.117468+00:00,46.101.170.78,,25070857fda1,
cowrie.client.version,2021-02-12 23:12:50.118242+00:00,46.101.170.78,,d2b19656356c,
cowrie.client.kex,2021-02-12 23:12:50.293818+00:00,46.101.170.78,,9bf77e827c5e,
cowrie.client.kex,2021-02-12 23:12:50.298539+00:00,46.101.170.78,,801a40d27b92,
cowrie.client.kex,2021-02-12 23:12:50.301203+00:00,46.101.170.78,,93e0f0316e1c,
cowrie.client.kex,2021-02-12 23:12:50.303825+00:00,46.101.170.78,,c803f625bab3,
cowrie.client.kex,2021-02-12 23:12:50.306456+00:00,46.101.170.78,,77638ad9f1b9,
cowrie.client.kex,2021-02-12 23:12:50.308876+00:00,46.101.170.78,,e88c5f6a692c,
cowrie.client.kex,2021-02-12 23:12:50.310905+00:00,46.101.170.78,,19a895743f6d,
cowrie.client.kex,2021-02-12 23:12:50.312962+00:00,46.101.170.78,,778728212779,
cowrie.client.kex,2021-02-12 23:12:50.314992+00:00,46.101.170.78,,cb530d9f802b,
cowrie.client.kex,2021-02-12 23:12:50.317026+00:00,46.101.170.78,,8bd72b6aee1f,
cowrie.client.kex,2021-02-12 23:12:50.319039+00:00,46.101.170.78,,3e754823a0d4,
cowrie.client.kex,2021-02-12 23:12:50.321096+00:00,46.101.170.78,,9f4868eb06e0,
cowrie.client.kex,2021-02-12 23:12:50.323117+00:00,46.101.170.78,,d2b19656356c,
cowrie.client.kex,2021-02-12 23:12:50.325148+00:00,46.101.170.78,,8c3a6fe7cd14,
cowrie.client.kex,2021-02-12 23:12:50.327279+00:00,46.101.170.78,,d02aec91cc1e,
cowrie.client.kex,2021-02-12 23:12:50.329311+00:00,46.101.170.78,,90a8543aea93,
cowrie.client.kex,2021-02-12 23:12:50.331353+00:00,46.101.170.78,,0361bad4bbd5,
cowrie.client.kex,2021-02-12 23:12:50.333380+00:00,46.101.170.78,,89b3826ed75a,
cowrie.client.kex,2021-02-12 23:12:50.335394+00:00,46.101.170.78,,f5246a1e50c2,
cowrie.client.kex,2021-02-12 23:12:50.337421+00:00,46.101.170.78,,25070857fda1,
cowrie.login.success,2021-02-12 23:12:51.064797+00:00,46.101.170.78,,9bf77e827c5e,
cowrie.login.success,2021-02-12 23:12:51.177747+00:00,46.101.170.78,,93e0f0316e1c,
cowrie.login.success,2021-02-12 23:12:51.180718+00:00,46.101.170.78,,19a895743f6d,
cowrie.login.success,2021-02-12 23:12:51.193346+00:00,46.101.170.78,,801a40d27b92,
cowrie.login.success,2021-02-12 23:12:51.195409+00:00,46.101.170.78,,77638ad9f1b9,
cowrie.login.success,2021-02-12 23:12:51.197863+00:00,46.101.170.78,,cb530d9f802b,
cowrie.login.success,2021-02-12 23:12:51.202375+00:00,46.101.170.78,,c803f625bab3,
cowrie.login.success,2021-02-12 23:12:51.434995+00:00,46.101.170.78,,d2b19656356c,
cowrie.session.params,2021-02-12 23:12:51.675683+00:00,46.101.170.78,,9bf77e827c5e,
cowrie.command.input,2021-02-12 23:12:51.676580+00:00,46.101.170.78,,9bf77e827c5e,
cowrie.login.success,2021-02-12 23:12:51.680499+00:00,46.101.170.78,,9f4868eb06e0,
cowrie.login.success,2021-02-12 23:12:51.682436+00:00,46.101.170.78,,e88c5f6a692c,
cowrie.login.success,2021-02-12 23:12:51.684144+00:00,46.101.170.78,,778728212779,
cowrie.login.success,2021-02-12 23:12:51.685964+00:00,46.101.170.78,,8bd72b6aee1f,
cowrie.login.success,2021-02-12 23:12:51.687775+00:00,46.101.170.78,,8c3a6fe7cd14,
cowrie.login.success,2021-02-12 23:12:51.689635+00:00,46.101.170.78,,3e754823a0d4,
cowrie.login.success,2021-02-12 23:12:51.691463+00:00,46.101.170.78,,0361bad4bbd5,
cowrie.login.success,2021-02-12 23:12:51.693171+00:00,46.101.170.78,,d02aec91cc1e,
